atomic_number,logtest,ldalabel,gnumarker,gnucolor
6,-0.052211892,3,1,3329330
6,-0.132630268,22,5,3100495
8,-0.074905827,7,2,11393254
6,-0.091888781,18,13,9419919
6,-0.067398671,21,13,2003199
8,-0.084991244,16,1,16770273
6,-0.137800312,22,5,3100495
6,-0.086854158,18,13,9419919
6,-0.03544879,22,5,3100495
8,-0.086399997,15,11,16758465
6,-0.067012027,1,7,10025880
6,-0.115646982,2,5,10145074
6,-0.142570744,18,13,9419919
6,-0.111380697,19,5,32768
6,-0.094705302,19,5,32768
6,-0.12029238,22,5,3100495
8,-0.132343525,1,7,16747520
6,-0.11632015,14,5,4286945
8,-0.11309243,1,7,16747520
6,-0.11060187,22,5,3100495
6,-0.075239339,19,5,32768
6,-0.11464357,5,1,11529966
8,-0.068532621,1,7,16747520
1,-0.115926988,2,5,10145074
1,-0.090132582,2,5,10145074
1,-0.088234928,2,5,10145074
1,-0.060631647,1,7,10025880
1,-0.034508113,1,7,10025880
1,-0.029148956,1,7,10025880
1,-0.047631959,44,7,16738740
1,-0.114315525,13,11,8421376
1,-0.069503044,8,7,3100495
1,-0.10497392,4,9,11529966
1,-0.049916217,4,9,11529966
1,-0.083034289,12,15,9699539
1,-0.075125218,12,15,9699539
1,-0.157059861,7,2,4620980
1,-0.027243749,7,2,4620980
1,-0.085129497,12,15,9699539
1,-0.109643622,6,3,9109643
1,-0.062923861,6,3,9109643
6,-0.163846599,7,2,4620980
8,-0.10104338,1,7,16747520
6,-0.147745394,22,5,3100495
6,-0.079609335,19,5,32768
6,-0.107146652,19,5,32768
6,-0.089844379,18,13,9419919
6,-0.069563045,2,5,10145074
6,-0.089097663,1,7,10025880
6,-0.147484648,5,1,11529966
8,-0.115288604,1,7,16747520
6,-0.127152432,22,5,3100495
6,-0.092299249,22,5,3100495
8,-0.074470642,1,7,16747520
6,-0.238496944,7,2,4620980
6,-0.100834845,22,5,3100495
8,-0.058831872,7,2,11393254
6,-0.082471319,18,13,9419919
6,-0.069096432,3,1,3329330
6,-0.141819867,22,5,3100495
8,-0.077968592,7,2,11393254
6,-0.102942185,18,13,9419919
6,-0.043291025,22,5,3100495
8,-0.160352342,15,11,16758465
6,-0.097192133,22,5,3100495
8,-0.064909159,7,2,11393254
6,-0.059954442,19,5,32768
1,-0.073768591,2,5,10145074
1,-0.072341175,2,5,10145074
1,-0.088413093,2,5,10145074
1,-0.080726497,12,15,9699539
1,-0.08858873,12,15,9699539
1,-0.058000711,4,9,11529966
1,-0.089098275,4,9,11529966
1,-0.05650469,8,7,3100495
1,-0.061248036,6,3,9109643
1,-0.058613606,6,3,9109643
1,-0.097640592,2,5,10145074
1,-0.085019677,2,5,10145074
1,-0.099188213,2,5,10145074
1,-0.033459182,44,7,16738740
1,-0.034541907,1,7,10025880
1,-0.026532004,1,7,10025880
1,-0.007319822,1,7,10025880
1,-0.039261084,44,7,16738740
1,-0.048293737,44,7,16738740
1,-0.063963355,12,15,9699539
6,-0.152178396,7,2,4620980
8,-0.109427708,1,7,16747520
6,-0.13687162,22,5,3100495
6,-0.09694325,19,5,32768
6,-0.11733828,19,5,32768
6,-0.079349557,18,13,9419919
6,-0.099067033,2,5,10145074
6,-0.07353107,1,7,10025880
6,-0.122613759,5,1,11529966
8,-0.139888839,1,7,16747520
6,-0.115830632,22,5,3100495
6,-0.107378577,22,5,3100495
8,-0.082071163,1,7,16747520
6,-0.260267106,7,2,4620980
6,-0.115647465,22,5,3100495
8,-0.049049881,7,2,11393254
6,-0.100785741,18,13,9419919
6,-0.061032887,3,1,3329330
6,-0.150399572,22,5,3100495
8,-0.065975724,1,7,16747520
6,-0.278105678,7,2,4620980
6,-0.100022293,18,13,9419919
6,-0.033770679,22,5,3100495
8,-0.094582872,15,11,16758465
6,-0.099594654,22,5,3100495
8,-0.038403114,7,2,11393254
6,-0.053983534,19,5,32768
1,-0.081653224,2,5,10145074
1,-0.089025862,2,5,10145074
1,-0.076535385,2,5,10145074
1,-0.046065736,12,15,9699539
1,-0.069405796,12,15,9699539
1,-0.045060633,4,9,11529966
1,-0.08595006,4,9,11529966
1,-0.047830843,8,7,3100495
1,-0.104650731,6,3,9109643
1,-0.084683089,6,3,9109643
1,-0.072279563,2,5,10145074
1,-0.080337771,2,5,10145074
1,-0.101858751,2,5,10145074
1,-0.049613683,44,7,16738740
1,-0.049198816,1,7,10025880
1,-0.031675069,1,7,10025880
1,-0.031591206,1,7,10025880
1,-0.133829657,2,5,10145074
1,-0.097887512,2,5,10145074
1,-0.081287594,2,5,10145074
1,-0.03412888,44,7,16738740
1,-0.055788601,12,15,9699539
6,-0.067153519,3,1,3329330
6,-0.067960577,18,13,9419919
6,-0.124008749,22,5,3100495
8,-0.058476974,7,2,11393254
6,-0.085185916,18,13,9419919
6,-0.093724549,21,13,2003199
8,-0.125228192,16,1,16770273
6,-0.156237398,22,5,3100495
8,-0.155389443,1,7,16747520
6,-0.125267295,21,13,2003199
6,-0.099593821,18,13,9419919
6,-0.132652589,2,5,10145074
6,-0.138351845,18,13,9419919
6,-0.110079074,19,5,32768
6,-0.068817382,19,5,32768
6,-0.117176576,22,5,3100495
8,-0.112259633,1,7,16747520
6,-0.131534322,14,5,4286945
8,-0.090547259,1,7,16747520
6,-0.127909778,22,5,3100495
6,-0.068848556,19,5,32768
6,-0.131804448,22,5,3100495
8,-0.166798136,15,11,16758465
6,-0.128838263,18,13,9419919
6,-0.144562469,22,5,3100495
8,-0.06682855,7,2,11393254
1,-0.044812173,1,7,10025880
1,-0.04929028,1,7,10025880
1,-0.042805408,1,7,10025880
1,-0.054899189,44,7,16738740
1,-0.10823836,13,11,8421376
1,-0.113524197,13,11,8421376
1,-0.103503224,4,9,11529966
1,-0.131806765,4,9,11529966
1,-0.107609694,12,15,9699539
1,-0.103216679,12,15,9699539
1,-0.114602176,7,2,4620980
1,-0.050673585,7,2,4620980
1,-0.117206893,12,15,9699539
1,-0.058485578,44,7,16738740
6,0.146669154,3,1,3329330
6,0.153136785,3,1,3329330
1,0.118239189,1,7,10025880
1,0.120555488,1,7,10025880
1,0.111359827,1,7,10025880
1,0.122457402,1,7,10025880
1,0.117540479,1,7,10025880
1,0.100624752,1,7,10025880
8,-0.154921423,15,11,16758465
6,-0.062136737,22,5,3100495
6,-0.214369699,27,3,16711935
7,-0.193385865,18,15,16738740
6,-0.177352834,33,1,8087790
6,-0.102371281,19,5,32768
6,-0.108770674,19,5,32768
6,-0.114357738,19,5,32768
6,-0.152766116,19,5,32768
6,-0.113950574,18,13,9419919
6,-0.121751857,26,1,16766720
8,-0.203156664,17,3,16716947
7,-0.143321724,15,11,16758465
6,-0.191847747,33,1,8087790
6,-0.127199555,19,5,32768
6,-0.109816696,19,5,32768
6,-0.103391295,19,5,32768
6,-0.151284766,19,5,32768
6,-0.135682063,18,13,9419919
1,-0.10228288,12,15,9699539
1,-0.077357615,12,15,9699539
1,-0.072743833,12,15,9699539
1,-0.12952354,12,15,9699539
1,-0.128831324,12,15,9699539
1,-0.09547614,12,15,9699539
1,-0.07511224,12,15,9699539
1,-0.101848136,12,15,9699539
6,-0.022861828,3,1,3329330
6,-0.039945163,2,5,10145074
6,-0.051079558,1,7,10025880
6,-0.061902815,3,1,3329330
6,-0.039914232,22,5,3100495
8,-0.082694447,15,11,16758465
6,-0.086828611,18,13,9419919
6,-0.087625812,22,5,3100495
8,-0.168996642,1,7,16747520
6,-0.055541108,22,5,3100495
6,-0.10607198,19,5,32768
6,-0.176802838,18,13,9419919
6,-0.173845989,22,5,3100495
8,-0.226568376,1,7,16747520
6,-0.086491543,23,3,6737322
8,-0.205764744,18,15,16738740
6,-0.159820705,19,5,32768
6,-0.170673664,18,13,9419919
6,-0.162031567,18,13,9419919
6,-0.118218412,19,5,32768
6,-0.110184371,19,5,32768
6,-0.113292313,19,5,32768
6,-0.083282746,19,5,32768
6,-0.163643197,19,5,32768
6,-0.142464402,18,13,9419919
6,-0.134600487,22,5,3100495
8,-0.113628235,7,2,11393254
6,-0.044660412,12,15,8900331
6,-0.015872279,3,1,3329330
6,-0.032528208,3,1,3329330
8,0.000383027,3,1,6737322
1,-0.021494372,1,7,10025880
1,0.003608366,1,7,10025880
1,-0.047797432,1,7,10025880
1,-0.034485196,4,9,11529966
1,-0.055824578,4,9,11529966
1,-0.059195289,8,7,3100495
1,-0.046265221,1,7,10025880
1,-0.036662475,1,7,10025880
1,-0.046324476,1,7,10025880
1,-0.083599632,12,15,9699539
1,-0.105031116,12,15,9699539
1,-0.104759605,12,15,9699539
1,-0.067695893,12,15,9699539
1,-0.054032541,12,15,9699539
1,-0.087818888,12,15,9699539
1,-0.095080124,12,15,9699539
1,-0.08141599,44,7,16738740
1,-0.031308835,1,7,10025880
1,-0.043390135,1,7,10025880
1,-0.033770679,1,7,10025880
1,-0.020652278,1,7,10025880
1,-0.03555337,1,7,10025880
1,-0.021148224,1,7,10025880
1,0.010442687,39,13,16767673
6,-0.100774664,3,1,3329330
6,-0.048082364,1,7,10025880
6,-0.040802886,3,1,3329330
6,-0.035100507,22,5,3100495
8,-0.086718566,15,11,16758465
6,-0.082523185,18,13,9419919
6,-0.098278669,22,5,3100495
8,-0.179082786,1,7,16747520
6,-0.065629283,22,5,3100495
6,-0.092477601,19,5,32768
6,-0.183100727,18,13,9419919
6,-0.169063602,22,5,3100495
8,-0.236633974,1,7,16747520
6,-0.090687252,23,3,6737322
8,-0.196732565,18,15,16738740
6,-0.172655853,19,5,32768
6,-0.16566512,18,13,9419919
6,-0.166957673,18,13,9419919
6,-0.098081479,19,5,32768
6,-0.091908652,19,5,32768
6,-0.106940323,19,5,32768
6,-0.106465482,19,5,32768
6,-0.09512593,19,5,32768
6,-0.125829662,18,13,9419919
6,-0.142435517,22,5,3100495
8,-0.101277562,7,2,11393254
6,-0.05160752,12,15,8900331
6,-0.028826832,3,1,3329330
6,-0.046815898,3,1,3329330
8,0.017969258,3,1,6737322
1,-0.05480818,1,7,10025880
1,-0.052883687,1,7,10025880
1,-0.043720954,1,7,10025880
1,-0.067470322,8,7,3100495
1,-0.036280188,1,7,10025880
1,-0.039376115,1,7,10025880
1,-0.040815808,1,7,10025880
1,-0.072178148,12,15,9699539
1,-0.108407929,12,15,9699539
1,-0.080010486,12,15,9699539
1,-0.09246399,12,15,9699539
1,-0.052436325,12,15,9699539
1,-0.061977034,12,15,9699539
1,-0.096435654,12,15,9699539
1,-0.078828881,44,7,16738740
1,-0.037197797,1,7,10025880
1,-0.030942681,1,7,10025880
1,-0.04360654,1,7,10025880
1,-0.012082591,1,7,10025880
1,-0.01073417,1,7,10025880
1,-0.03107466,1,7,10025880
1,0.005195541,39,13,16767673
6,-0.031309048,3,1,3329330
6,-0.039153128,2,5,10145074
6,-0.058826881,1,7,10025880
6,-0.083266633,3,1,3329330
6,-0.030944178,22,5,3100495
8,-0.075477829,15,11,16758465
6,-0.093552653,18,13,9419919
6,-0.107632903,22,5,3100495
8,-0.175823757,1,7,16747520
6,-0.076255375,22,5,3100495
6,-0.104363897,19,5,32768
6,-0.16376371,18,13,9419919
6,-0.161243688,22,5,3100495
8,-0.209073787,1,7,16747520
6,-0.079637933,23,3,6737322
8,-0.176700663,18,15,16738740
6,-0.150465942,19,5,32768
6,-0.173392157,18,13,9419919
6,-0.156988405,18,13,9419919
6,-0.104915064,19,5,32768
6,-0.094425204,19,5,32768
6,-0.119748393,19,5,32768
6,-0.106921489,19,5,32768
6,-0.099868646,19,5,32768
6,-0.113812685,18,13,9419919
6,-0.098915096,22,5,3100495
8,-0.094463281,7,2,11393254
6,-0.040102102,12,15,8900331
6,-0.046015615,3,1,3329330
6,-0.009645558,3,1,3329330
8,0.025132561,1,7,16747520
6,-0.040375129,7,2,4620980
1,-0.057914528,1,7,10025880
1,-0.043559706,1,7,10025880
1,-0.049182605,1,7,10025880
1,-0.049709478,4,9,11529966
1,-0.038384244,4,9,11529966
1,-0.033585515,8,7,3100495
1,-0.045825551,1,7,10025880
1,-0.052818522,1,7,10025880
1,-0.047866827,1,7,10025880
1,-0.070481718,12,15,9699539
1,-0.09066379,12,15,9699539
1,-0.07991947,12,15,9699539
1,-0.082494549,12,15,9699539
1,-0.048069203,12,15,9699539
1,-0.059908262,12,15,9699539
1,-0.094826017,12,15,9699539
1,-0.074811883,44,7,16738740
1,-0.034989465,1,7,10025880
1,-0.035885348,1,7,10025880
1,-0.042092263,1,7,10025880
1,-0.040628469,1,7,10025880
1,-0.036859403,1,7,10025880
1,-0.031628603,1,7,10025880
1,-0.043957798,2,5,10145074
1,-0.050309816,2,5,10145074
1,-0.079080153,2,5,10145074
6,-0.036308969,3,1,3329330
6,-0.051105082,2,5,10145074
6,-0.042886759,1,7,10025880
6,-0.069880856,3,1,3329330
6,-0.042861972,22,5,3100495
8,-0.042104348,15,11,16758465
6,-0.047682335,18,13,9419919
6,-0.096561046,22,5,3100495
8,-0.016264881,7,2,11393254
6,-0.133619402,18,13,9419919
6,-0.145231099,22,5,3100495
8,-0.163924488,1,7,16747520
6,-0.057877163,23,3,6737322
8,-0.144149511,18,15,16738740
6,-0.078325546,19,5,32768
6,-0.123791338,18,13,9419919
6,-0.029113224,9,11,35723
6,-0.044064144,2,5,10145074
6,-0.03045036,3,1,3329330
8,-0.076679307,1,7,16747520
6,-0.037678279,23,3,6737322
6,-0.069672522,3,1,3329330
8,-0.12749894,18,15,16738740
6,-0.110854942,18,13,9419919
6,-0.088442361,22,5,3100495
8,-0.080798376,1,7,16747520
6,-0.015013846,9,11,35723
6,-0.041059567,2,5,10145074
6,-0.022755517,12,15,8900331
6,-0.03668819,3,1,3329330
6,-0.029104078,3,1,3329330
8,0.002754771,3,1,6737322
1,-0.034603375,1,7,10025880
1,-0.034797886,1,7,10025880
1,-0.052243622,1,7,10025880
1,-0.038144534,4,9,11529966
1,-0.025109015,4,9,11529966
1,-0.040237453,8,7,3100495
1,-0.03668544,1,7,10025880
1,-0.041159638,1,7,10025880
1,-0.052175214,1,7,10025880
1,-0.083452852,44,7,16738740
1,-0.041082452,12,15,9699539
1,0.026688601,10,2,4734347
1,-0.005710817,4,9,11529966
1,-0.040708911,4,9,11529966
1,-0.033466205,1,7,10025880
1,-0.013983806,1,7,10025880
1,-0.051209299,1,7,10025880
1,0.007214771,1,7,10025880
1,-0.005027153,1,7,10025880
1,-0.010702379,1,7,10025880
1,-0.009551795,10,2,4734347
1,-0.020303659,4,9,11529966
1,-0.039451816,4,9,11529966
1,-0.033574854,1,7,10025880
1,-0.029534897,1,7,10025880
1,-0.017039484,1,7,10025880
1,-0.03134888,1,7,10025880
1,-0.030869916,1,7,10025880
1,-0.005124346,1,7,10025880
1,-0.019315695,39,13,16767673
6,-0.044375018,3,1,3329330
6,-0.037699514,1,7,10025880
6,-0.031963541,3,1,3329330
6,-0.038134275,22,5,3100495
8,-0.0757758,15,11,16758465
6,-0.067302254,18,13,9419919
6,-0.113610961,22,5,3100495
8,-0.039366259,7,2,11393254
6,-0.062828603,18,13,9419919
6,-0.111282199,22,5,3100495
8,-0.128743489,1,7,16747520
6,-0.000147123,9,11,35723
6,-0.055023161,2,5,10145074
6,-0.058158915,12,15,8900331
6,-0.017972743,3,1,3329330
6,-0.03128875,3,1,3329330
8,-0.038177799,3,1,6737322
6,-0.129688797,18,13,9419919
6,-0.140643282,22,5,3100495
8,-0.201945904,1,7,16747520
6,-0.085262389,23,3,6737322
8,-0.195831311,18,15,16738740
6,-0.165102016,19,5,32768
6,-0.178179218,18,13,9419919
6,-0.177698248,18,13,9419919
6,-0.087735096,19,5,32768
6,-0.111518437,19,5,32768
6,-0.102324403,19,5,32768
6,-0.093632467,19,5,32768
6,-0.141902334,19,5,32768
1,-0.032022406,1,7,10025880
1,-0.036325462,1,7,10025880
1,-0.029454351,1,7,10025880
1,-0.033525079,8,7,3100495
1,-0.041494117,1,7,10025880
1,-0.033770679,1,7,10025880
1,-0.033770679,1,7,10025880
1,-0.048201194,44,7,16738740
1,-0.020583065,10,2,4734347
1,-0.031653845,4,9,11529966
1,0.00773525,4,9,11529966
1,-0.036662124,1,7,10025880
1,0.013699091,1,7,10025880
1,-0.047124496,1,7,10025880
1,-0.016794978,1,7,10025880
1,-0.036979263,1,7,10025880
1,-0.034688036,1,7,10025880
1,-0.02411697,39,13,16767673
1,-0.099119008,12,15,9699539
1,-0.061169283,12,15,9699539
1,-0.089071755,12,15,9699539
1,-0.052265174,12,15,9699539
1,-0.078760047,12,15,9699539
1,-0.097579752,12,15,9699539
8,-0.016782949,3,1,6737322
6,-0.148296815,12,15,8900331
6,-0.036931718,22,5,3100495
8,-0.094626222,15,11,16758465
6,-0.126068402,18,13,9419919
6,-0.088501293,19,5,32768
6,-0.201466685,18,13,9419919
6,-0.1998989,18,13,9419919
6,-0.150930866,18,13,9419919
6,-0.17696262,18,13,9419919
6,-0.11531527,19,5,32768
6,-0.129921855,19,5,32768
6,-0.085688976,3,1,3329330
6,-0.112459863,2,5,10145074
6,-0.036754634,2,5,10145074
6,-0.069516757,1,7,10025880
6,0.048756104,18,13,9419919
6,-0.198222854,49,5,16774638
6,-0.073002256,3,1,3329330
6,-0.077347461,1,7,10025880
6,-0.053352575,3,1,3329330
6,-0.061574285,3,1,3329330
1,-0.055792539,39,13,16767673
1,-0.101727428,12,15,9699539
1,-0.137720843,12,15,9699539
1,-0.12390539,12,15,9699539
1,-0.081236355,1,7,10025880
1,-0.065495552,1,7,10025880
1,-0.046318316,1,7,10025880
1,-0.083979042,4,9,11529966
1,-0.048298187,4,9,11529966
1,-0.050208467,4,9,11529966
1,-0.066603275,4,9,11529966
1,-0.065177055,8,7,3100495
1,-0.121249807,56,7,7048739
1,-0.14218343,56,7,7048739
1,-0.05124334,1,7,10025880
1,-0.047367895,1,7,10025880
1,-0.061702737,1,7,10025880
1,-0.05149765,8,7,3100495
1,-0.039949937,1,7,10025880
1,-0.043913301,1,7,10025880
1,-0.042269775,1,7,10025880
1,-0.034247305,1,7,10025880
1,-0.043192514,1,7,10025880
1,-0.070632298,1,7,10025880
8,-0.015405249,3,1,6737322
6,-0.006354628,12,15,8900331
6,-0.007131571,3,1,3329330
6,-0.03267359,3,1,3329330
6,-0.030756698,2,5,10145074
6,-0.102885274,2,5,10145074
6,-0.086589942,2,5,10145074
6,-0.160081524,18,13,9419919
6,-0.140624021,18,13,9419919
6,-0.12489114,19,5,32768
6,-0.14224169,19,5,32768
6,-0.164673064,18,13,9419919
6,-0.193133748,18,13,9419919
6,-0.056776704,22,5,3100495
8,-0.171526882,15,11,16758465
6,-0.052604062,22,5,3100495
8,-0.127672865,15,11,16758465
6,-0.124845553,18,13,9419919
6,-0.135315809,19,5,32768
6,-0.108571577,1,7,10025880
6,-0.075284988,3,1,3329330
6,-0.095794707,3,1,3329330
6,-0.100787233,3,1,3329330
1,-0.006014371,39,13,16767673
1,-0.039961388,1,7,10025880
1,-0.035897599,1,7,10025880
1,-0.023313188,1,7,10025880
1,-0.030460927,1,7,10025880
1,0.00886398,1,7,10025880
1,-0.0522294,1,7,10025880
1,-0.038363696,4,9,11529966
1,-0.067563435,4,9,11529966
1,-0.085571722,4,9,11529966
1,-0.102446553,4,9,11529966
1,-0.103203508,4,9,11529966
1,-0.106006786,4,9,11529966
1,-0.115058671,12,15,9699539
1,-0.128977364,12,15,9699539
1,-0.103298111,12,15,9699539
1,-0.083002442,8,7,3100495
1,-0.033245278,1,7,10025880
1,-0.016817254,1,7,10025880
1,-0.06898635,1,7,10025880
1,-0.018428087,1,7,10025880
1,-0.040640624,1,7,10025880
1,-0.076266992,1,7,10025880
1,-0.074266387,1,7,10025880
1,-0.097139493,1,7,10025880
1,-0.077488762,1,7,10025880
8,-0.031880249,7,2,11393254
6,-0.119406919,22,5,3100495
6,-0.11809041,22,5,3100495
8,-0.096710955,1,7,16747520
6,-0.155638418,7,2,4620980
6,-0.074047204,19,5,32768
6,-0.109009374,19,5,32768
6,-0.185766818,18,13,9419919
6,-0.116714038,22,5,3100495
8,-0.124897127,1,7,16747520
6,-0.081641865,23,3,6737322
8,-0.121690897,18,15,16738740
6,-0.106485504,18,13,9419919
6,-0.124387655,19,5,32768
6,-0.103385599,2,5,10145074
6,-0.17170995,19,5,32768
6,-0.013406033,18,13,9419919
6,-0.062935587,23,3,6737322
8,-0.14058467,18,15,16738740
8,-0.03139475,1,7,16747520
6,-0.111999409,7,2,4620980
6,-0.123001337,3,1,3329330
1,-0.062156364,44,7,16738740
1,-0.030417225,2,5,10145074
1,-0.042242381,2,5,10145074
1,-0.108574895,2,5,10145074
1,-0.078940284,12,15,9699539
1,-0.100365997,12,15,9699539
1,-0.143300882,12,15,9699539
1,-0.136258054,4,9,11529966
1,-0.119740511,4,9,11529966
1,-0.063046174,12,15,9699539
1,-0.026761956,2,5,10145074
1,-0.037985196,2,5,10145074
1,-0.046952173,2,5,10145074
1,-0.072357598,1,7,10025880
1,-0.066278258,1,7,10025880
1,-0.131325669,1,7,10025880
8,-0.041688399,7,2,11393254
6,-0.08392512,22,5,3100495
6,-0.133463619,22,5,3100495
8,-0.085388895,1,7,16747520
6,-0.238817841,7,2,4620980
6,-0.107675752,22,5,3100495
6,-0.182505264,18,13,9419919
6,-0.109972459,19,5,32768
6,-0.065176538,19,5,32768
6,-0.109958319,19,5,32768
6,-0.122243547,18,13,9419919
6,-0.091665312,23,3,6737322
8,-0.13440284,18,15,16738740
8,-0.151724242,1,7,16747520
6,-0.094011435,2,5,10145074
6,-0.174015005,19,5,32768
6,-0.089951337,18,13,9419919
6,-0.061033419,23,3,6737322
8,-0.094337716,18,15,16738740
8,-0.039836984,1,7,16747520
6,-0.106188785,7,2,4620980
6,-0.054041918,3,1,3329330
1,-0.038902144,44,7,16738740
1,-0.025084008,2,5,10145074
1,-0.074702858,2,5,10145074
1,0.011293649,2,5,10145074
1,-0.105352459,12,15,9699539
1,-0.0611933,12,15,9699539
1,-0.164042537,12,15,9699539
1,-0.089890652,4,9,11529966
1,-0.110083015,4,9,11529966
1,-0.089156277,12,15,9699539
1,-0.02743406,2,5,10145074
1,-0.00639545,2,5,10145074
1,-0.073743267,2,5,10145074
1,-0.044869256,1,7,10025880
1,-0.050279456,1,7,10025880
1,-0.021515177,1,7,10025880
8,-0.053618551,7,2,11393254
6,-0.087107408,22,5,3100495
6,-0.097500967,19,5,32768
6,-0.147704181,22,5,3100495
6,-0.198973794,18,13,9419919
6,-0.119126831,19,5,32768
6,-0.07791955,19,5,32768
6,-0.12785614,19,5,32768
6,-0.099481052,18,13,9419919
6,-0.090073303,23,3,6737322
8,-0.131305481,18,15,16738740
8,-0.166051125,1,7,16747520
6,-0.092518878,2,5,10145074
6,-0.174747203,19,5,32768
6,-0.084552021,18,13,9419919
6,-0.062974323,23,3,6737322
8,-0.111437097,18,15,16738740
8,-0.027554302,1,7,16747520
6,-0.102957871,7,2,4620980
6,-0.056542862,3,1,3329330
1,-0.032366726,44,7,16738740
1,-0.108476443,12,15,9699539
1,-0.109393912,12,15,9699539
1,-0.072396641,12,15,9699539
1,-0.175094029,12,15,9699539
1,-0.093713857,4,9,11529966
1,-0.11777718,4,9,11529966
1,-0.11364664,12,15,9699539
1,-0.042095507,2,5,10145074
1,-0.019316782,2,5,10145074
1,-0.055140959,2,5,10145074
1,-0.05158577,1,7,10025880
1,-0.028332026,1,7,10025880
1,-0.046728499,1,7,10025880
8,-0.034018263,7,2,11393254
6,-0.106024985,22,5,3100495
6,-0.129625043,22,5,3100495
8,-0.07776718,1,7,16747520
6,-0.117550842,7,2,4620980
6,-0.065672629,19,5,32768
6,-0.113951974,19,5,32768
6,-0.170478243,18,13,9419919
6,-0.133031997,22,5,3100495
8,-0.159089483,1,7,16747520
6,-0.084336114,23,3,6737322
8,-0.106971531,18,15,16738740
6,-0.065330449,18,13,9419919
6,-0.118959269,19,5,32768
6,-0.068256002,9,11,35723
8,0.007250801,4,15,3978097
6,-0.093957518,19,5,32768
6,-0.012541545,18,13,9419919
6,-0.062335345,23,3,6737322
8,-0.155149849,18,15,16738740
8,-0.036363946,1,7,16747520
6,-0.110412511,7,2,4620980
6,-0.102746711,3,1,3329330
1,-0.061070511,44,7,16738740
1,-0.003408735,2,5,10145074
1,-0.014846523,2,5,10145074
1,-0.091613776,2,5,10145074
1,-0.079491071,12,15,9699539
1,-0.102319221,12,15,9699539
1,-0.125559204,12,15,9699539
1,-0.12652993,10,2,4734347
1,-0.031868165,40,5,16752762
1,-0.068407725,12,15,9699539
1,-0.066493278,2,5,10145074
1,-0.066458367,2,5,10145074
1,-0.04948581,2,5,10145074
1,-0.072514831,1,7,10025880
1,-0.086692294,1,7,10025880
1,-0.050188048,1,7,10025880
8,-0.02937211,7,2,11393254
6,-0.090116007,22,5,3100495
6,-0.118048086,22,5,3100495
8,-0.080688432,1,7,16747520
6,-0.212922074,7,2,4620980
6,-0.10084256,22,5,3100495
6,-0.156856202,18,13,9419919
6,-0.118983023,19,5,32768
6,-0.067687589,19,5,32768
6,-0.128620554,19,5,32768
6,-0.086234963,18,13,9419919
6,-0.081176882,23,3,6737322
8,-0.178981777,18,15,16738740
8,-0.138476406,1,7,16747520
6,-0.076445354,9,11,35723
8,0.009424294,4,15,3978097
6,-0.099541605,19,5,32768
6,-0.070263819,18,13,9419919
6,-0.053863915,23,3,6737322
8,-0.120705016,18,15,16738740
8,-0.040107691,1,7,16747520
6,-0.164143527,7,2,4620980
6,-0.054006664,3,1,3329330
1,-0.035002045,44,7,16738740
1,-0.102095291,2,5,10145074
1,-0.015521891,2,5,10145074
1,-0.03845681,2,5,10145074
1,-0.12650322,12,15,9699539
1,-0.068097309,12,15,9699539
1,-0.135918041,12,15,9699539
1,-0.042066275,10,2,4734347
1,-0.036216311,40,5,16752762
1,-0.070572129,12,15,9699539
1,-0.036219329,2,5,10145074
1,-0.05199799,2,5,10145074
1,-0.050627323,2,5,10145074
1,-0.031229592,1,7,10025880
1,-0.032592877,1,7,10025880
1,-0.084824426,1,7,10025880
8,-0.05180339,7,2,11393254
6,-0.086467028,22,5,3100495
6,-0.126854342,22,5,3100495
8,-0.053099142,7,2,11393254
6,-0.124704704,22,5,3100495
6,-0.188681531,18,13,9419919
6,-0.113313591,19,5,32768
6,-0.074710166,19,5,32768
6,-0.10861442,19,5,32768
6,-0.064678285,18,13,9419919
6,-0.083032254,23,3,6737322
8,-0.179142783,18,15,16738740
