Target,
8,26119
2,26119
8,26120
2,26120
2,26121
1,26122
2,26122
2,26123
1,26124
2,26124
8,26125
2,26125
8,26126
1,26126
2,26126
8,26127
2,26127
8,26128
1,26128
2,26128
8,26129
2,26129
8,26130
2,26130
8,26131
8,26131
2,26131
8,26132
8,26132
2,26132
5,26133
4,26134
1,26134
1,26135
5,26136
4,26137
1,26137
1,26138
5,26139
4,26140
1,26140
5,26141
4,26142
1,26142
1,26143
5,26144
4,26145
1,26145
1,26146
5,26147
4,26148
1,26148
5,26149
5,26150
5,26151
1,26152
1,26153
1,26154
1,26155
4,26155
1,26156
4,26156
1,26157
4,26157
8,26158
5,26158
8,26159
4,26159
1,26159
8,26160
5,26160
8,26161
1,26161
8,26162
5,26162
8,26163
4,26163
1,26163
8,26164
8,26165
5,26165
8,26166
1,26166
8,26167
1,26167
8,26168
1,26168
8,26169
1,26169
4,26169
8,26170
1,26170
4,26170
8,26171
1,26171
4,26171
1,26172
5,26173
4,26174
1,26174
1,26175
5,26176
1,26177
5,26178
4,26179
1,26179
8,26180
1,26180
8,26181
5,26181
8,26182
4,26182
1,26182
8,26183
1,26183
8,26184
5,26184
8,26185
4,26185
1,26185
8,26186
1,26186
8,26187
5,26187
8,26188
4,26188
1,26188
8,26189
5,26189
8,26190
5,26190
8,26191
5,26191
8,26192
1,26192
8,26193
1,26193
8,26194
1,26194
8,26195
1,26195
4,26195
8,26196
1,26196
4,26196
8,26197
1,26197
4,26197
8,26198
8,26198
1,26198
8,26199
8,26199
5,26199
8,26200
8,26200
4,26200
1,26200
8,26201
8,26201
8,26202
8,26202
1,26202
2,26203
2,26204
1,26204
2,26205
2,26206
1,26206
2,26207
8,26207
2,26208
8,26209
2,26209
1,26210
2,26210
2,26211
2,26212
1,26212
2,26213
8,26213
8,26214
2,26214
8,26215
2,26215
8,26215
1,26218
1,26220
1,26221
1,26222
1,26222
1,26223
1,26226
1,26228
1,26229
1,26230
1,26230
1,26231
1,26234
1,26235
1,26236
1,26237
1,26237
1,26238
1,26239
1,26241
1,26242
1,26243
1,26243
1,26244
8,26245
8,26246
8,26247
1,26247
8,26248
8,26249
1,26249
8,26250
8,26251
1,26253
1,26255
1,26257
1,26259
1,26261
1,26262
1,26264
1,26266
8,26267
8,26268
1,26271
1,26272
1,26275
1,26276
1,26279
1,26280
1,26283
1,26284
8,26285
8,26286
8,26287
1,26287
8,26288
8,26289
8,26290
1,26290
5,26291
4,26292
1,26292
1,26293
4,26293
1,26294
4,26294
1,26294
1,26295
4,26295
1,26295
5,26296
4,26297
1,26297
1,26298
4,26298
1,26299
4,26299
1,26299
1,26300
4,26300
1,26300
8,26301
5,26301
8,26302
4,26302
1,26302
8,26303
1,26303
4,26303
1,26303
8,26304
1,26304
4,26304
1,26304
5,26305
2,26305
4,26306
1,26306
2,26306
1,26307
4,26307
2,26307
1,26308
4,26308
1,26308
2,26308
5,26309
2,26309
4,26310
1,26310
2,26310
1,26311
4,26311
2,26311
1,26312
4,26312
1,26312
2,26312
8,26313
4,26313
1,26313
2,26313
8,26314
1,26314
4,26314
1,26314
2,26314
2,26315
2,26316
1,26316
2,26317
2,26318
1,26318
1,26320
5,26321
5,26322
1,26322
5,26323
5,26324
1,26324
1,26325
1,26326
1,26326
1,26327
1,26328
1,26328
1,26329
4,26329
1,26330
4,26330
1,26330
1,26331
4,26331
1,26332
4,26332
1,26332
2,26333
2,26334
1,26334
2,26335
1,26335
1,26337
5,26338
5,26339
1,26339
5,26340
5,26341
1,26341
1,26342
1,26343
1,26343
1,26344
1,26345
1,26345
1,26346
4,26346
1,26347
4,26347
1,26347
1,26348
4,26348
1,26349
4,26349
1,26349
8,26350
2,26350
8,26351
8,26352
5,26352
8,26353
5,26353
8,26354
1,26354
8,26355
1,26355
8,26356
1,26356
4,26356
8,26357
1,26357
4,26357
2,26358
2,26359
2,26360
1,26360
2,26361
1,26361
1,26362
1,26363
4,26363
1,26364
1,26365
1,26366
1,26367
4,26367
5,26368
5,26369
5,26370
1,26370
5,26371
1,26371
1,26372
1,26372
1,26373
1,26373
1,26374
4,26374
1,26374
1,26375
4,26375
1,26375
2,26376
2,26377
2,26378
1,26378
2,26379
1,26379
1,26380
1,26381
4,26381
1,26382
1,26383
1,26384
1,26385
4,26385
5,26386
5,26387
5,26388
1,26388
5,26389
1,26389
1,26390
1,26390
1,26391
1,26391
1,26392
4,26392
1,26392
1,26393
4,26393
1,26393
8,26394
2,26394
8,26395
2,26395
8,26396
2,26396
1,26396
8,26397
1,26397
8,26398
1,26398
4,26398
8,26399
1,26399
8,26400
1,26400
8,26401
1,26401
8,26402
1,26402
4,26402
8,26403
5,26403
8,26404
5,26404
8,26405
5,26405
1,26405
8,26406
1,26406
1,26406
8,26407
1,26407
1,26407
8,26408
1,26408
4,26408
1,26408
8,26409
1,26409
4,26409
1,26409
1,26412
1,26416
1,26417
1,26418
1,26419
1,26419
1,26420
1,26421
1,26422
1,26423
1,26423
1,26424
1,26427
1,26431
1,26432
1,26433
1,26434
1,26434
1,26435
1,26436
1,26437
1,26438
1,26438
1,26439
8,26440
8,26441
8,26442
1,26442
8,26443
8,26444
8,26445
8,26446
1,26446
8,26447
8,26448
1,26448
8,26449
1,26449
8,26450
1,26450
8,26451
1,26451
8,26452
1,26452
1,26452
8,26453
1,26453
8,26458
8,26459
1,26461
1,26463
1,26464
1,26465
1,26465
1,26467
1,26469
1,26470
1,26471
1,26471
8,26472
8,26477
8,26478
1,26480
1,26482
1,26483
1,26484
1,26484
1,26486
1,26488
1,26489
1,26490
1,26490
8,26491
8,26492
8,26497
8,26498
1,26499
5,26500
4,26501
1,26501
1,26502
5,26503
4,26504
1,26504
8,26505
1,26505
8,26506
5,26506
8,26507
4,26507
1,26507
1,26509
1,26511
1,26512
1,26513
1,26513
1,26514
1,26515
1,26515
1,26517
1,26518
1,26519
1,26519
1,26520
1,26520
1,26521
1,26521
1,26521
1,26523
1,26525
1,26526
1,26527
1,26527
1,26528
1,26529
1,26529
1,26530
1,26531
1,26532
1,26532
1,26533
1,26533
1,26534
1,26534
1,26534
8,26535
8,26536
8,26537
1,26537
4,26538
1,26538
8,26539
1,26539
8,26540
8,26541
1,26541
8,26542
1,26542
8,26543
1,26543
1,26543
1,26547
1,26548
1,26552
1,26553
8,26554
8,26555
8,26556
8,26557
8,26558
1,26558
8,26559
1,26559
3,26560
3,26561
1,26561
3,26562
3,26563
1,26563
3,26564
8,26564
3,26565
8,26565
1,26565
3,26566
5,26567
8,26568
3,26568
8,26569
8,26570
5,26570
1,26571
3,26571
1,26572
5,26572
1,26573
8,26573
3,26573
1,26574
8,26574
5,26574
1,26575
5,26576
5,26577
1,26577
5,26578
5,26579
1,26579
5,26580
8,26580
5,26581
8,26581
1,26581
8,26582
3,26583
3,26584
1,26584
3,26585
8,26585
3,26586
8,26586
1,26586
8,26587
3,26587
8,26588
5,26588
1,26589
8,26589
1,26590
8,26590
3,26590
1,26591
8,26591
1,26592
8,26592
5,26592
5,26593
5,26594
1,26594
5,26595
8,26595
8,26596
8,26596
8,26597
3,26597
8,26597
8,26598
3,26598
8,26598
1,26598
1,26599
1,26600
8,26601
8,26602
1,26602
3,26603
3,26604
1,26604
3,26605
3,26606
1,26606
3,26607
8,26607
3,26608
8,26608
1,26608
5,26609
5,26610
1,26610
5,26611
5,26612
1,26612
5,26613
8,26613
5,26614
8,26614
1,26614
1,26615
8,26616
1,26616
5,26617
5,26618
1,26618
5,26619
8,26619
5,26620
8,26620
1,26620
5,26621
1,26621
5,26622
5,26623
1,26623
5,26624
8,26624
1,26624
8,26625
1,26625
1,26626
8,26627
8,26628
1,26628
3,26629
3,26630
1,26630
3,26631
8,26631
3,26632
8,26632
1,26632
5,26633
5,26634
1,26634
5,26635
8,26635
5,26636
8,26636
1,26636
5,26637
8,26637
5,26638
5,26639
1,26639
5,26640
8,26640
1,26640
8,26641
8,26641
8,26642
8,26642
1,26642
8,26643
8,26643
8,26644
3,26644
8,26644
8,26645
3,26645
8,26645
1,26645
8,26646
5,26646
8,26646
1,26646
3,26650
3,26651
3,26652
3,26653
3,26654
5,26655
5,26656
5,26657
5,26665
5,26666
5,26667
5,26668
5,26669
5,26670
5,26671
5,26672
3,26675
3,26676
3,26677
3,26678
5,26679
5,26680
5,26681
5,26688
5,26689
5,26690
5,26691
5,26692
5,26693
5,26694
5,26695
8,26696
8,26697
8,26698
8,26699
3,26699
8,26700
3,26700
8,26701
3,26701
8,26702
3,26702
8,26703
5,26703
8,26704
8,26705
8,26706
8,26707
8,26708
8,26709
8,26710
5,26710
8,26711
5,26711
8,26712
5,26712
8,26713
5,26713
8,26714
5,26714
8,26715
5,26715
8,26716
5,26716
5,26717
4,26718
1,26718
1,26719
4,26719
1,26720
4,26720
1,26720
5,26721
5,26722
1,26722
5,26723
5,26723
5,26724
4,26724
1,26724
4,26725
1,26725
4,26726
1,26726
1,26726
5,26727
4,26728
1,26728
1,26729
4,26729
1,26730
4,26730
1,26730
5,26731
5,26732
1,26732
4,26733
1,26733
1,26733
5,26734
4,26735
1,26735
1,26736
4,26736
1,26737
4,26737
1,26737
5,26738
5,26739
1,26739
5,26740
5,26740
5,26741
4,26741
1,26741
4,26742
1,26742
4,26743
1,26743
1,26743
5,26744
5,26745
4,26746
1,26746
1,26747
4,26747
1,26748
4,26748
1,26748
5,26749
5,26750
1,26750
4,26751
1,26751
4,26752
1,26752
1,26752
8,26753
4,26753
1,26753
8,26754
1,26754
4,26754
1,26754
8,26755
5,26755
8,26756
5,26756
1,26756
8,26757
5,26757
4,26757
1,26757
8,26758
4,26758
1,26758
8,26759
1,26759
4,26759
1,26759
8,26760
5,26760
8,26761
5,26761
1,26761
8,26762
4,26762
1,26762
1,26762
1,26765
1,26767
1,26768
1,26769
1,26769
1,26770
1,26773
1,26775
1,26776
1,26777
1,26777
1,26778
1,26781
1,26783
1,26784
1,26785
1,26785
1,26786
1,26787
1,26788
1,26789
1,26789
1,26790
8,26791
8,26792
8,26793
1,26793
8,26794
8,26795
8,26796
8,26797
1,26797
8,26798
8,26799
1,26799
8,26800
1,26800
8,26840
8,26841
8,26842
8,26843
8,26844
8,26845
8,26846
8,26847
8,26848
8,26849
8,26850
8,26851
8,26852
8,26853
8,26854
8,26855
8,26856
8,26857
8,26858
8,26859
1,26862
1,26863
8,26864
8,26865
1,26867
1,26868
8,26869
8,26870
8,26871
1,26871
1,26873
1,26875
8,26876
1,26878
1,26880
8,26881
1,26883
1,26885
8,26886
1,26888
1,26890
8,26891
8,26892
8,26893
8,26894
8,26895
1,26895
8,26896
1,26896
1,26898
8,26899
8,26900
1,26900
1,26902
8,26903
1,26904
8,26905
1,26907
8,26908
8,26909
8,26909
8,26910
8,26910
8,26911
8,26911
8,26915
8,26916
8,26917
8,26918
1,26919
1,26920
1,26921
1,26922
1,26923
8,26923
1,26926
1,26927
1,26930
1,26931
8,26932
8,26933
1,26936
1,26937
1,26940
1,26941
8,26942
8,26943
8,26944
1,26944
8,26945
1,26945
8,26946
8,26947
8,26948
1,26949
8,26949
1,26952
1,26953
8,26954
8,26955
1,26957
1,26958
8,26959
8,26960
8,26961
1,26961
8,26962
1,26962
8,26963
8,26963
8,26964
8,26964
8,26965
8,26965
8,26966
8,26966
8,26967
8,26967
1,26967
2,26968
8,26969
2,26969
8,26970
2,26970
1,26971
2,26971
1,26972
2,26972
2,26973
1,26974
2,26974
2,26975
1,26976
2,26976
8,26977
2,26977
2,26978
1,26979
2,26979
2,26980
1,26981
2,26981
8,26982
2,26982
8,26983
1,26983
2,26983
8,26984
2,26984
8,26985
2,26985
2,26986
1,26987
2,26987
8,26988
2,26988
1,26989
2,26989
8,26990
2,26990
8,26991
1,26991
2,26991
8,26992
8,26992
2,26992
8,26993
8,26993
2,26993
8,26995
8,26996
8,26999
8,27000
8,27001
8,27002
8,27004
8,27005
8,27006
8,27006
8,27007
8,27007
8,27008
1,27009
1,27010
1,27011
8,27011
1,27012
8,27012
5,27013
5,27014
5,27015
8,27015
5,27016
8,27016
4,27017
1,27017
4,27018
1,27018
4,27019
1,27019
8,27019
4,27020
1,27020
8,27020
1,27021
5,27022
4,27023
1,27023
1,27024
5,27025
4,27026
1,27026
1,27027
5,27028
4,27029
1,27029
1,27031
5,27032
4,27033
1,27033
3,27034
8,27035
1,27035
8,27036
5,27036
8,27037
1,27037
8,27038
5,27038
8,27039
4,27039
1,27039
1,27040
1,27041
8,27041
5,27042
5,27043
4,27044
1,27044
4,27045
1,27045
4,27046
1,27046
8,27046
4,27047
1,27047
8,27047
1,27048
5,27049
4,27050
1,27050
1,27051
5,27052
4,27053
1,27053
1,27054
5,27055
4,27056
1,27056
1,27057
5,27058
4,27059
1,27059
8,27060
5,27060
8,27061
4,27061
1,27061
8,27062
1,27062
8,27063
5,27063
8,27064
4,27064
1,27064
8,27065
1,27066
8,27066
1,27067
8,27067
5,27068
8,27068
4,27069
1,27069
8,27069
4,27070
1,27070
8,27070
1,27071
5,27072
4,27073
1,27073
1,27074
5,27075
4,27076
1,27076
3,27077
8,27078
1,27078
8,27079
5,27079
5,27080
8,27081
1,27081
8,27082
5,27082
8,27083
4,27083
1,27083
7,27084
1,27085
8,27085
1,27086
8,27086
4,27087
1,27087
8,27087
4,27088
1,27088
8,27088
5,27089
4,27090
1,27090
1,27091
5,27092
4,27093
1,27093
5,27094
8,27095
1,27095
8,27096
1,27096
8,27097
5,27097
8,27098
4,27098
1,27098
8,27099
8,27099
8,27100
8,27100
8,27101
8,27101
8,27106
8,27109
8,27111
8,27112
8,27113
8,27114
8,27115
8,27116
8,27116
8,27117
8,27117
8,27118
8,27119
8,27120
8,27121
8,27122
8,27122
8,27123
8,27123
8,27127
8,27128
8,27128
8,27129
8,27130
8,27131
8,27131
8,27134
8,27135
8,27136
8,27137
8,27137
8,27138
8,27138
8,27139
8,27140
8,27141
8,27141
8,27142
8,27142
8,27143
8,27143
8,27144
8,27145
8,27145
8,27146
8,27146
8,27146
8,27147
8,27147
8,27147
8,27148
8,27148
8,27148
8,27149
8,27149
8,27149
2,27150
2,27151
1,27151
2,27152
8,27152
2,27153
1,27153
2,27154
8,27154
2,27155
8,27155
1,27155
2,27156
2,27157
1,27157
2,27158
2,27159
1,27159
2,27160
8,27160
2,27161
2,27162
1,27162
2,27163
2,27164
1,27164
2,27165
8,27165
2,27166
8,27166
2,27167
8,27167
1,27167
2,27168
2,27169
1,27169
2,27170
8,27170
2,27171
1,27171
2,27172
8,27172
8,27173
2,27173
8,27173
2,27174
2,27175
2,27176
2,27177
2,27178
2,27179
2,27180
2,27181
2,27182
2,27183
2,27184
2,27185
2,27186
2,27187
2,27188
2,27189
2,27190
2,27191
2,27192
2,27193
8,27194
2,27194
8,27195
2,27195
8,27196
2,27196
8,27197
2,27197
8,27198
2,27198
8,27199
2,27199
8,27200
2,27200
8,27201
2,27201
8,27202
2,27202
8,27203
2,27203
5,27204
5,27204
5,27205
4,27205
1,27205
5,27206
5,27206
5,27207
4,27207
1,27207
8,27208
5,27208
5,27208
8,27209
5,27209
4,27209
1,27209
5,27210
8,27211
5,27211
5,27212
5,27213
5,27214
5,27215
5,27216
8,27216
5,27217
8,27217
5,27218
8,27219
5,27219
8,27220
5,27220
5,27221
5,27222
5,27223
8,27223
5,27224
8,27224
8,27225
5,27225
8,27226
5,27226
8,27226
8,27227
5,27227
8,27227
5,27228
5,27229
5,27230
8,27230
5,27231
5,27232
8,27232
8,27233
5,27233
8,27233
8,27238
8,27239
1,27241
1,27243
1,27245
1,27247
1,27249
1,27251
1,27252
1,27253
8,27254
8,27255
8,27256
8,27257
8,27266
8,27267
8,27268
8,27269
2,27270
2,27271
1,27271
1,27272
5,27273
5,27274
1,27274
1,27275
1,27276
1,27276
1,27277
4,27277
1,27278
4,27278
1,27278
2,27279
2,27280
1,27280
1,27282
5,27283
5,27284
1,27284
1,27285
1,27286
1,27286
1,27287
4,27287
1,27288
4,27288
1,27288
2,27289
2,27290
1,27290
1,27291
5,27292
5,27293
1,27293
1,27294
1,27295
1,27295
1,27296
4,27296
1,27297
4,27297
1,27297
2,27298
1,27298
1,27299
5,27300
5,27301
1,27301
1,27302
1,27303
1,27303
1,27304
4,27304
1,27305
4,27305
1,27305
8,27306
2,27306
4,27307
4,27307
8,27308
5,27308
8,27309
1,27309
8,27310
1,27310
4,27310
8,27311
2,27311
8,27312
8,27313
5,27313
8,27314
1,27314
8,27315
1,27315
4,27315
2,27316
2,27317
2,27318
2,27319
8,27320
2,27320
8,27321
2,27321
1,27323
1,27325
1,27328
1,27330
1,27331
1,27332
1,27333
1,27333
1,27334
1,27335
1,27335
1,27338
1,27340
1,27341
1,27342
1,27343
1,27343
1,27344
1,27345
1,27345
1,27348
1,27350
1,27351
1,27352
1,27353
1,27353
1,27354
1,27355
1,27355
1,27356
1,27357
1,27358
1,27360
1,27361
1,27362
1,27363
1,27363
1,27364
1,27365
1,27365
8,27366
8,27367
8,27368
1,27368
8,27369
8,27370
1,27370
8,27371
8,27372
8,27373
8,27374
1,27374
1,27377
1,27378
1,27380
1,27381
1,27382
1,27384
1,27386
1,27387
1,27387
1,27388
1,27388
1,27390
1,27391
1,27393
1,27395
1,27395
1,27396
1,27396
1,27398
1,27399
1,27400
1,27401
1,27403
1,27404
1,27404
1,27405
1,27405
1,27406
1,27407
1,27408
1,27410
1,27411
1,27411
1,27412
1,27412
8,27413
8,27414
1,27414
8,27415
1,27415
8,27416
8,27417
8,27418
8,27419
1,27419
8,27420
8,27421
1,27423
1,27425
1,27426
1,27427
1,27427
1,27428
1,27429
1,27429
1,27430
1,27431
1,27431
1,27433
1,27434
1,27434
1,27435
1,27435
1,27435
1,27436
1,27438
1,27439
1,27440
1,27440
1,27441
1,27442
1,27443
1,27443
1,27444
1,27445
1,27445
1,27446
1,27447
1,27447
1,27448
1,27448
1,27448
1,27450
1,27452
1,27453
1,27454
1,27454
1,27455
1,27456
1,27456
1,27457
1,27458
1,27458
1,27459
1,27460
1,27460
1,27461
1,27461
1,27461
1,27462
1,27463
1,27464
1,27465
1,27465
1,27466
1,27467
1,27467
1,27468
1,27468
1,27469
1,27470
1,27470
1,27471
1,27471
1,27471
8,27472
8,27473
8,27474
1,27474
4,27475
3,27475
8,27476
1,27476
8,27477
1,27477
8,27478
1,27478
1,27478
8,27479
8,27480
8,27481
1,27481
8,27482
8,27483
1,27483
8,27484
1,27484
8,27485
1,27485
1,27485
8,27486
8,27487
1,27487
8,27488
1,27488
8,27489
1,27489
1,27489
8,27490
8,27491
1,27491
8,27492
1,27492
1,27492
8,27493
1,27493
1,27493
1,27493
1,27498
1,27500
1,27501
1,27502
1,27502
1,27503
1,27504
1,27505
1,27505
8,27510
8,27511
1,27514
1,27516
1,27520
1,27524
8,27525
8,27526
8,27527
8,27528
1,27528
8,27533
8,27534
8,27536
8,27539
8,27540
8,27542
8,27543
8,27543
1,27547
1,27548
1,27552
1,27553
8,27554
8,27555
8,27556
8,27557
8,27558
1,27558
8,27559
1,27559
1,27560
5,27561
4,27562
1,27562
5,27563
4,27564
1,27564
5,27565
1,27566
1,27567
4,27567
8,27568
4,27568
1,27568
8,27569
5,27569
8,27570
1,27570
8,27571
1,27571
4,27571
1,27572
5,27573
4,27574
1,27574
1,27575
5,27576
4,27577
1,27577
5,27578
1,27579
4,27579
8,27580
8,27581
1,27581
8,27582
4,27582
1,27582
8,27583
5,27583
8,27584
1,27584
4,27584
5,27585
4,27586
1,27586
5,27587
4,27588
1,27588
5,27589
1,27590
1,27591
4,27591
8,27592
4,27592
1,27592
8,27593
8,27594
1,27594
8,27595
1,27595
4,27595
1,27596
5,27597
4,27598
1,27598
8,27599
1,27599
8,27600
4,27600
1,27600
8,27601
5,27601
8,27602
1,27602
8,27603
1,27603
4,27603
1,27604
5,27605
4,27606
1,27606
8,27607
8,27608
1,27608
8,27609
4,27609
1,27609
8,27610
1,27610
8,27611
1,27611
4,27611
1,27612
5,27613
4,27614
1,27614
8,27615
1,27615
3,27616
4,27616
0,27616
8,27617
1,27617
8,27618
1,27618
4,27618
8,27619
8,27619
1,27619
8,27620
8,27620
4,27620
1,27620
8,27621
8,27621
8,27622
8,27622
1,27622
8,27623
8,27623
4,27623
1,27623
8,27625
8,27627
8,27628
8,27629
8,27629
8,27630
8,27631
8,27632
8,27632
8,27633
8,27634
8,27634
8,27638
8,27639
8,27643
8,27644
8,27647
8,27648
8,27649
8,27650
8,27651
8,27652
8,27652
8,27653
8,27653
8,27654
8,27655
8,27656
8,27656
8,27657
8,27658
8,27659
8,27659
8,27664
8,27665
8,27667
8,27670
8,27673
8,27674
8,27677
8,27678
8,27679
8,27680
8,27681
8,27682
8,27682
8,27683
8,27683
8,27684
8,27685
8,27686
8,27686
8,27687
8,27688
8,27689
8,27689
8,27691
8,27693
8,27694
8,27695
8,27695
8,27696
8,27697
8,27697
8,27698
8,27699
8,27699
8,27703
8,27704
8,27706
8,27709
8,27710
8,27711
8,27712
8,27713
8,27713
8,27714
8,27714
8,27715
8,27716
8,27716
8,27717
8,27718
8,27719
8,27719
8,27720
8,27720
8,27721
8,27722
8,27722
8,27723
8,27723
8,27725
8,27726
8,27727
8,27728
8,27728
8,27729
8,27729
8,27730
8,27731
8,27731
8,27732
8,27733
8,27733
8,27735
8,27736
8,27737
8,27738
8,27739
8,27740
8,27740
8,27741
8,27741
8,27742
8,27743
8,27743
8,27744
8,27745
8,27745
8,27746
8,27746
8,27747
8,27747
8,27748
8,27748
8,27749
8,27750
8,27750
8,27751
8,27751
8,27752
8,27752
8,27753
8,27754
8,27754
8,27755
8,27755
8,27755
8,27756
8,27756
8,27756
8,27757
8,27757
8,27757
8,27758
8,27758
8,27758
8,27759
8,27759
8,27759
8,27760
8,27760
8,27760
5,27761
5,27762
8,27763
5,27763
5,27764
5,27765
8,27766
5,27766
5,27767
5,27768
8,27769
5,27769
5,27770
8,27771
5,27771
8,27772
5,27772
8,27773
8,27773
5,27773
8,27774
8,27774
5,27774
1,27777
1,27779
1,27780
1,27781
1,27781
1,27782
1,27784
1,27785
1,27786
1,27787
1,27787
1,27788
1,27790
1,27791
1,27792
1,27793
1,27793
1,27794
1,27797
1,27799
1,27800
1,27801
1,27801
1,27802
1,27803
1,27804
1,27805
1,27806
1,27806
1,27807
1,27808
1,27809
1,27810
1,27810
1,27811
8,27812
8,27813
8,27814
1,27814
8,27815
8,27816
8,27817
8,27818
1,27818
8,27819
8,27820
8,27821
8,27822
1,27822
8,27823
8,27824
1,27824
8,27825
1,27825
2,27826
2,27827
2,27828
2,27829
2,27830
2,27831
2,27832
2,27833
2,27834
2,27835
2,27836
2,27837
2,27838
2,27839
8,27840
2,27840
8,27841
2,27841
8,27842
2,27842
8,27843
2,27843
8,27872
8,27873
8,27874
8,27875
8,27876
8,27877
8,27878
8,27879
8,27880
8,27881
8,27882
8,27883
1,27885
1,27887
1,27889
1,27891
1,27893
1,27895
1,27897
1,27899
1,27900
1,27902
1,27903
1,27904
8,27905
8,27906
8,27907
8,27908
8,27909
8,27910
2,27911
2,27912
1,27912
1,27913
1,27914
4,27914
1,27915
5,27916
5,27917
1,27917
1,27918
1,27918
1,27919
4,27919
1,27919
2,27920
2,27921
1,27921
1,27922
1,27923
4,27923
1,27924
5,27925
5,27926
1,27926
1,27927
1,27927
1,27928
4,27928
1,27928
2,27929
2,27930
1,27930
1,27931
1,27932
4,27932
1,27933
5,27934
5,27935
1,27935
1,27936
1,27936
1,27937
4,27937
1,27937
2,27938
2,27939
1,27939
1,27940
1,27941
4,27941
1,27942
5,27943
5,27944
1,27944
1,27945
1,27945
1,27946
4,27946
1,27946
2,27947
1,27947
1,27948
1,27949
4,27949
1,27950
5,27951
5,27952
1,27952
1,27953
1,27953
1,27954
4,27954
1,27954
2,27955
1,27955
1,27956
5,27957
1,27957
1,27958
1,27958
1,27959
4,27959
1,27959
8,27960
2,27960
8,27961
1,27961
8,27962
1,27962
4,27962
8,27963
5,27963
8,27964
2,27964
8,27965
1,27965
8,27966
5,27966
8,27967
2,27967
8,27968
1,27968
8,27969
1,27969
4,27969
8,27970
1,27970
8,27971
5,27971
8,27972
5,27972
1,27972
8,27973
1,27973
1,27973
8,27977
8,27978
8,27979
8,27984
8,27985
8,27986
1,27989
1,27993
8,27994
8,27995
8,27996
8,27997
1,27997
8,27998
1,28001
1,28002
1,28003
1,28006
1,28007
8,28008
8,28009
8,28010
1,28010
8,28011
8,28012
8,28013
1,28013
8,28014
8,28015
8,28016
1,28016
3,28017
3,28018
5,28019
5,28022
5,28023
5,28024
3,28027
3,28028
5,28029
3,28032
3,28033
5,28034
5,28038
5,28039
5,28040
3,28041
3,28042
5,28043
5,28045
5,28046
5,28047
3,28050
3,28051
5,28052
3,28054
5,28055
5,28058
5,28059
5,28060
8,28061
8,28062
3,28062
8,28063
3,28063
8,28064
5,28064
8,28065
8,28066
8,28067
5,28067
8,28068
5,28068
8,28069
3,28069
8,28070
8,28071
3,28071
8,28072
3,28072
8,28073
8,28074
8,28075
5,28075
8,28076
5,28076
8,28080
8,28081
8,28082
8,28083
8,28084
8,28087
8,28088
8,28089
8,28090
8,28092
8,28093
8,28095
8,28097
8,28098
8,28099
8,28100
8,28101
8,28101
8,28102
8,28102
8,28103
8,28103
8,28104
8,28104
8,28105
8,28105
8,28106
8,28106
8,28107
8,28108
8,28108
8,28109
8,28109
8,28110
8,28110
8,28113
8,28115
8,28118
8,28121
8,28122
8,28123
8,28124
8,28125
8,28125
8,28126
8,28126
8,28127
8,28127
8,28128
8,28128
8,28129
8,28129
8,28130
8,28130
8,28131
8,28131
8,28133
8,28134
8,28135
8,28136
8,28136
8,28137
8,28137
8,28137
8,28138
8,28138
8,28138
8,28139
8,28139
8,28139
8,28140
8,28140
8,28140
8,28145
8,28146
8,28147
8,28156
8,28157
8,28158
8,28159
8,28160
8,28161
2,28162
2,28163
2,28164
2,28165
8,28166
2,28166
8,28167
2,28167
8,28168
2,28168
8,28200
8,28201
8,28202
8,28203
8,28204
8,28205
8,28206
8,28207
8,28208
8,28209
8,28210
8,28211
8,28212
8,28213
2,28214
2,28215
2,28216
2,28217
2,28218
2,28219
2,28220
2,28221
2,28222
2,28223
2,28224
2,28225
2,28226
2,28227
2,28228
8,28229
2,28229
8,28230
2,28230
8,28231
2,28231
8,28232
2,28232
8,28233
2,28233
8,28234
2,28234
8,28235
2,28235
3,28236
5,28237
3,28238
3,28239
5,28241
3,28242
5,28244
3,28246
3,28247
5,28249
3,28251
3,28253
5,28255
3,28256
5,28257
3,28258
3,28259
5,28261
3,28262
5,28264
3,28266
3,28267
5,28269
3,28271
3,28273
5,28275
8,28276
3,28276
8,28277
8,28278
5,28278
8,28279
8,28280
3,28280
3,28281
8,28282
3,28282
8,28283
5,28283
8,28284
3,28284
8,28285
8,28286
3,28286
8,28287
5,28287
8,28288
8,28289
3,28289
8,28290
8,28291
3,28291
1,28292
5,28293
4,28294
1,28294
5,28295
5,28296
1,28296
5,28297
5,28297
5,28298
4,28298
1,28298
1,28299
1,28300
1,28300
1,28301
5,28301
1,28302
4,28302
1,28302
1,28303
4,28303
1,28304
4,28304
1,28304
1,28305
4,28305
5,28305
1,28306
4,28306
4,28306
1,28306
1,28307
5,28308
4,28309
1,28309
5,28310
5,28311
1,28311
5,28312
5,28312
5,28313
4,28313
1,28313
1,28314
1,28315
1,28315
1,28316
5,28316
1,28317
4,28317
1,28317
1,28318
4,28318
1,28319
4,28319
1,28319
1,28320
4,28320
5,28320
1,28321
4,28321
4,28321
1,28321
8,28322
1,28322
8,28323
5,28323
8,28324
5,28324
8,28325
5,28325
1,28325
8,28326
5,28326
4,28326
1,28326
8,28327
1,28327
8,28328
1,28328
1,28328
8,28329
1,28329
4,28329
1,28329
8,28330
1,28330
